"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TBC1D15",7095.13647498476,-1.18300398415853,0.252692505592938,-4.68159505317592,2.84651354335355e-06,4.54199855522959e-05
"TBC1D20",1175.29170833237,0.625471712928472,0.220618182693413,2.83508686950645,0.00458132264012311,0.0203617030025345
"TBC1D22B",21.1711541350694,3.27880779386899,0.965989390456131,3.39424824564664,0.000688172805278518,0.00446885912019775
"TBC1D7",375.823064799304,0.847660607583462,0.277493169845204,3.05470800616938,0.00225279735389327,0.0115019872185115
"TBC1D9B",2966.98582197985,1.03398509873579,0.18048039037321,5.72907171021543,1.00981702841247e-08,3.38401218190834e-07
"TBCA",167.837321214489,1.47416584859556,0.353140021920289,4.17445137081719,2.98705013020465e-05,0.000334462111117056
"TBCB",1566.20281224892,0.951962684379332,0.20074930862465,4.7420471378024,2.11569378728441e-06,3.48840569750482e-05
"TBCD",97.332391967537,1.70595805011152,0.42992531768107,3.96803346988987,7.24681579469052e-05,0.000707261572933318
"TBCEL",146.6904655746,-1.27056177832741,0.306772368203712,-4.14170867398232,3.44728034458403e-05,0.000379923727622635
"TBL1X",290.375714001154,3.33312310081396,0.78703757445496,4.23502410685058,2.28527188518242e-05,0.00026360564173524
"TBL1XR1",4723.51018663315,-0.870408649104563,0.196159910863801,-4.43724023564076,9.1119580912868e-06,0.000120665284393119
"TC2N",6338.61816587059,-0.931946699967531,0.246839359003716,-3.77551904092208,0.000159674825936742,0.00135353388236095
"TCEA1",2153.5958757954,-0.626720975359143,0.190965146656108,-3.28186051922736,0.00103124602398333,0.00618534335162579
"TCEAL9",968.53080529593,1.10307721942939,0.223406396722634,4.93753641619715,7.9115636459601e-07,1.48500756024282e-05
"TCERG1",39.2712722697546,-2.26529903918812,0.860675262422146,-2.63200203153629,0.00848833553123103,0.0328932781023603
"TCF19",303.059637809192,-1.30682185833332,0.311574431740825,-4.19425256119979,2.73772814745553e-05,0.000311102107999373
"TCF25",616.407158694763,0.756743605118865,0.275784586911251,2.74396627307671,0.00607017741025529,0.025132507061958
"TCIRG1",49.739056961504,2.51599984236346,0.700317913666672,3.59265384086832,0.000327327289623827,0.0024536241187512
"TCTA",4208.38952747444,0.694972896390258,0.154605185633597,4.49514609449965,6.95221979874014e-06,9.59954290436878e-05
"TDRP",5553.37685565924,-1.03605721686866,0.292071562137411,-3.54727180313853,0.000389242790894321,0.00280715491306205
"TECR",540.032571789769,1.40051365477321,0.275618501168419,5.08134849016327,3.74764860867791e-07,7.72401400744425e-06
"TESK1",73.8888864718331,2.01017041170127,0.332939902604721,6.03763741136137,1.56386976095297e-09,6.57529040992674e-08
"TEX264",129.766512538314,1.59205197052466,0.394879453396214,4.03174172986718,5.53650108057469e-05,0.000562955714468592
"TFDP1",93.8955012802613,1.7245525479849,0.372354677581067,4.63147813581432,3.63064343726413e-06,5.53081171448443e-05
"TFE3",302.34192393432,0.831782742706395,0.260092760140753,3.19802343693175,0.00138373033929627,0.00776236719355726
"TFPI2",81.5425449800377,-2.2260604778307,0.70991487029325,-3.1356724178931,0.00171460607078721,0.00919523115385817
"TG",114.443888357949,-1.72562966876989,0.402106614059643,-4.29147297864128,1.77491804207093e-05,0.000214136094917855
"TGDS",212.589769365723,-1.72711243559418,0.494096186073697,-3.49549841563961,0.000473177262057305,0.00328025358337995
"TGFB1I1",3431.30986393949,0.699679766973798,0.195252966491419,3.58345268472296,0.00033908220929308,0.00251219585722071
"THAP12",1054.08818231068,-1.0359686141271,0.359570622549997,-2.88112695853804,0.00396255991766294,0.0180504693107409
"THAP5",114.519596305215,-1.21401559862953,0.45355735723519,-2.67665286267203,0.00743616356577436,0.0295513702384672
"THAP6",40.8173991203167,-3.94701363032797,0.892060533735672,-4.42460290648562,9.66198393808107e-06,0.000127148079710992
"THBD",51.5171886066163,-9.25875594664073,0.888224457087184,-10.4238921510939,1.92894106358145e-25,1.47458776396876e-22
"THEM4",64.2640596211304,-1.38841492414345,0.521002905599086,-2.66488902311774,0.00770137329844311,0.0303613914986442
"THEM5",460.955863877682,-0.994751462478964,0.405070109718751,-2.4557513344286,0.0140590403059223,0.049268813748003
"THRB",5927.3327327033,-1.80300120656964,0.191720824989389,-9.40430548778112,5.2374945913239e-21,1.76168368073771e-18
"THUMPD1",1698.03388408375,-1.46053308748093,0.25547839163814,-5.71685565309817,1.08513218601289e-08,3.62098275880255e-07
"THUMPD3",19.4200671231604,-2.81764314078767,0.941354777582079,-2.993178775833,0.00276087972135553,0.013608580056787
"THUMPD3-AS1",1501.28352955125,-1.06136022826785,0.198246516018095,-5.35373962471537,8.61548101878018e-08,2.20205409990646e-06
"TIMP1",58808.8949560081,1.57516079848768,0.214951859314324,7.32797010229311,2.3366482881334e-13,2.80698220784482e-11
"TK2",39.1878901853203,1.89309386609568,0.727675563975532,2.60156305888998,0.00928000026799652,0.035422388676161
"TKFC",515.47903564649,1.41785124151743,0.196603025306751,7.21174681470554,5.52386121992338e-13,5.80626862479197e-11
"TLK1",44638.2388392598,-1.20743390650637,0.219806337141874,-5.49317149908662,3.94779082725666e-08,1.11774320088893e-06
"TLR5",7453.33865473425,-1.84620068749093,0.372035906336959,-4.96242608856897,6.96180622209654e-07,1.33962994328627e-05
"TM2D2",3359.24821172868,-0.797660697874772,0.199151298510207,-4.00530000980078,6.19388187039455e-05,0.000618579010073014
"TM2D3",427.75863916046,0.908003432555696,0.367958211398668,2.46768085186693,0.0135991506166321,0.0480080846075816
"TM6SF1",2845.28151749233,-0.767050066687774,0.215822125007461,-3.55408448814624,0.000379297342060768,0.00274817816118952
"TM9SF4",399.853235494598,0.992770563605682,0.253548492333668,3.91550568677491,9.02149180745818e-05,0.000851422273949673
"TMBIM6",20687.342143806,0.470929268252831,0.175317548400326,2.68615020315876,0.00722805874266171,0.0288607530707703
"TMC6",34.1706973996457,2.18990819429813,0.73642207812725,2.97371338983638,0.00294219750525349,0.0142271068554782
"TMCC2",3500.80119496554,-0.831647922723476,0.288502652782648,-2.88263527112183,0.00394363769997711,0.0179901018779116
"TMCO3",683.44514293361,1.09611689443335,0.200807919860481,5.45853418129581,4.8008145073812e-08,1.33234485784054e-06
"TMED10",863.443590203139,1.55680811953227,0.306962433812663,5.07165681544727,3.94367099915217e-07,8.0491090854055e-06
"TMED5",494.566393518804,-0.684575571764019,0.256268099492852,-2.67132574486944,0.00755522887291527,0.029883311191131
"TMEM104",1229.99061311338,0.760474187482421,0.245717407748976,3.09491376475581,0.00196870127123,0.0103145227350611
"TMEM107",563.210296459506,0.583403982945981,0.218339837958474,2.67199970651686,0.00754007143883541,0.0298514410212651
"TMEM134",253.457203702997,1.47952764503016,0.381575852266587,3.87741424474756,0.000105572520757907,0.000973420314751358
"TMEM147",98.0469232235893,2.89954943908219,0.46916634965272,6.18021612425625,6.40139057284661e-10,3.07595961868955e-08
"TMEM163",434.509495641256,-1.2656293653057,0.261610980454779,-4.83782967788874,1.31264547417749e-06,2.3385669051607e-05
"TMEM164",1149.20564301738,0.71633313211698,0.228839902302321,3.13028071114377,0.00174639332864775,0.00933130524076704
"TMEM167B",1424.72154672851,-0.70623505637136,0.235717171815125,-2.99611203941165,0.00273445944189452,0.0135020959758608
"TMEM169",50.6082116065432,4.41890695301333,0.917606183207277,4.81569003553144,1.46692081968499e-06,2.57338131596394e-05
"TMEM17",611.962912765944,-1.06997734777999,0.330134687852538,-3.24103278798111,0.00119097484561647,0.00690711888257984
"TMEM184C",50.1696981774188,-2.61992648797144,0.670595026417119,-3.90686835536089,9.35000607486943e-05,0.000875547896253641
"TMEM198B",74.017498660674,-1.327350692143,0.486460866899526,-2.72858678356373,0.00636063512652794,0.0260565448201898
"TMEM203",119.093396166387,-0.9197973723897,0.328917378855236,-2.79643895859489,0.00516691703162729,0.0224308752291966
"TMEM219",22133.56456581,0.836676454792357,0.253503849473956,3.30044871716362,0.000965303536310703,0.00587510375658099
"TMEM241",35.4334800354954,-1.68184761204728,0.650744753397656,-2.58449661448064,0.00975212619366507,0.0367244196876532
"TMEM248",2188.77048837318,-0.461032006670314,0.167598910335764,-2.75080551387053,0.0059448927043106,0.0247723502232645
"TMEM256",201.407533938515,1.17150823249887,0.367910874570426,3.1842174653487,0.00145145925553082,0.00805631741238198
"TMEM258",2757.19836003895,1.31452850409593,0.266630466170112,4.93015116756105,8.2166011239755e-07,1.53200440912439e-05
"TMEM260",149.632966575449,-1.11106771877407,0.37814363063198,-2.93821614003434,0.00330106796671621,0.0156269867126038
"TMEM263",598.737311572939,-0.934051258629694,0.266550990905021,-3.50421229145803,0.00045796012174598,0.00319583955498917
"TMEM41B",213.708036887501,-1.34765316668495,0.294283613622973,-4.57943665328074,4.66229962541813e-06,6.79467548529308e-05
"TMEM43",25.5855893084467,2.07290753893339,0.779032103088995,2.66087563107343,0.00779377391490588,0.030668153884157
"TMEM45A",1414.43678563659,-2.00442417108195,0.301317619094291,-6.65219703085038,2.88749784913072e-11,2.0931870183914e-09
"TMEM53",55.5989245726461,3.49800424585495,0.700785407882867,4.99154834919112,5.98971847362454e-07,1.17393011163601e-05
"TMEM59",2393.10700227869,0.55152356449031,0.214866848434213,2.56681553487379,0.0102637196726547,0.0382738885708884
"TMEM60",812.879349436218,0.567511703383138,0.21009396223724,2.7012280473929,0.00690839519468127,0.0278488471678211
"TMEM64",3524.62120275315,-0.682055655531405,0.204606333710689,-3.33350216076803,0.000857600054886009,0.00533005089544453
"TMEM70",4938.59705412159,-2.90437869710359,0.610402638905064,-4.75813587948022,1.95388960679494e-06,3.26645282376513e-05
"TMEM71",385.788971379829,1.2456101052458,0.335583456578953,3.711774465714,0.000205811334729655,0.00166873874915659
"TMEM9B",3990.2652617493,-0.82105424781777,0.208343768019881,-3.94086300550838,8.11889860743838e-05,0.000783832587714689
"TMF1",417.023587758753,-1.1691605805157,0.278329122969109,-4.20064047931291,2.661609586777e-05,0.000302861637553556
"TMOD3",3769.61515141963,-0.540527820719161,0.204573576001045,-2.64221719776947,0.0082365217737404,0.0321114516687257
"TMSB10",3622.90288452556,1.97081724001386,0.306135394873635,6.43773073292412,1.2127288982734e-10,7.38973717795727e-09
"TMX1",1434.16635673102,-0.644913295807647,0.199996593389694,-3.22462140418078,0.00126139360508687,0.00721568627562958
"TNFAIP8",1222.9136300661,-1.17826844856859,0.422176046924416,-2.7909410236615,0.00525550474461918,0.0227099380254382
"TNFAIP8L1",1285.0703366927,-1.37893973831007,0.246808217335058,-5.58709006207065,2.30905991306456e-08,7.06068538507632e-07
"TNFSF10",69.52229985964,-2.09516196952798,0.777519398896425,-2.69467484991597,0.00704573487105636,0.0282804699430611
"TNFSF4",10272.5278369077,-0.813726403171397,0.214234449643628,-3.79829856741063,0.000145692761896088,0.00126302106678784
"TNIP1",407.027912528086,1.30346302805263,0.228870655487967,5.69519506672256,1.23230946764718e-08,4.00096151098268e-07
"TNIP3",39.6151571413586,2.09706371371852,0.786290617338882,2.66703387713796,0.00765239578103295,0.0302107963017399
"TNK2",103.440228279819,1.51764274714627,0.379949109879233,3.99433162938229,6.48770048650155e-05,0.000645622170307592
"TNPO2",170.17406967054,1.19902259387923,0.395147971310249,3.03436353197882,0.00241043780901492,0.012181112701927
"TNRC6A",202.008052234247,-0.891832331287434,0.30612622554143,-2.91328300837373,0.00357650304712073,0.0165792801120387
"TNS1",3656.74435748161,-3.37221799319522,0.331870259199684,-10.1612539831904,2.95254246159254e-24,1.65519530396878e-21
"TOM1L2",502.516014862801,0.959080892967556,0.283930710975569,3.37786951496796,0.000730497347533601,0.00466321766665503
"TOMM20",255.818003421681,-0.753198903312234,0.285098915616531,-2.64188624387936,0.00824457416491601,0.0321114516687257
"TOP1",798.027328355292,-0.686027252314852,0.234439659051794,-2.92624232218018,0.00343083588400934,0.0160544791033025
"TOP2A",74.0586559344141,2.2773826233747,0.619572826161002,3.67573032130189,0.000237169957450107,0.0018797004450499
"TP53I11",111.266234046897,-1.58605145627179,0.488004038036365,-3.25007854986971,0.00115373136254534,0.00675137580211816
"TP53I3",207.541933452972,3.01562254220143,0.457544425368454,6.59088467698627,4.3721340838987e-11,3.03845252161191e-09
"TP53INP1",203.460115428732,-1.48025376250664,0.44362904807606,-3.33669260145662,0.000847816626209205,0.00528766350042846
"TP53INP2",169.705772512021,1.20644268516977,0.426675217527111,2.827543376346,0.00469066602584112,0.0208036975797985
"TP53TG3D",96.1322021743446,-1.44889541988707,0.570142569889932,-2.54128615613949,0.0110445484889778,0.0405384584215689
"TPCN1",553.415245838286,1.20102594792079,0.314333974797629,3.82085948136539,0.000132987410787826,0.001173442956259
"TPGS1",28.2241838233554,1.50236016653968,0.600303476879742,2.50266777455405,0.0123261188348931,0.0443329055956441
"TPH2",27.9446718158695,1.73653919062127,0.694894552519149,2.498996695723,0.0124545472310727,0.0447374146373731
"TPM2",256.171865181765,3.11144330199863,0.453828373793264,6.85599112279395,7.081977505795e-12,6.07677029043165e-10
"TPMT",55.6200525817116,-1.74299362887844,0.485248503166622,-3.59196085614703,0.00032819915591228,0.00245536183457862
"TPST2",25779.2778676954,0.641713292514528,0.182778830111775,3.51087318001817,0.000446637420245832,0.00312460404895774
"TPT1P4",422.593801536899,-1.82936616999746,0.326808801093854,-5.59766494621453,2.17258113282264e-08,6.66760392186334e-07
"TRA2B",2100.50157927068,-0.743050792929868,0.255967953434891,-2.90290555110007,0.00369718119906285,0.0170260661023655
"TRAFD1",1294.17778125071,-0.819196818085077,0.265821604031479,-3.08175409997175,0.00205784756278208,0.0106949568327778
"TRAM1",23675.8787692221,-1.30085332107733,0.2566113836701,-5.0693515715176,3.9917329046953e-07,8.12747748077065e-06
"TRAPPC2",5496.43282092834,-0.974243771788268,0.170054015654675,-5.72902538077457,1.01009282632774e-08,3.38401218190834e-07
"TRAPPC2L",20.6483036492071,2.13445832076371,0.796115188287857,2.68109232453425,0.00733822670640511,0.0292110246265323
"TRAPPC3L",5317.47420551579,-1.73561843748669,0.251691464028416,-6.8958176400084,5.35558617754125e-12,4.79097065605791e-10
"TRAPPC6A",110.722350890248,2.28479375425615,0.536447589178676,4.25911831900349,2.05234819416202e-05,0.000241036256490342
"TRAPPC6B",338.108209380588,-1.28027070085315,0.292381217390255,-4.37877204384273,1.1934989065128e-05,0.000152293358192202
"TRAPPC8",163.78009226901,-1.09284538444268,0.405837855245134,-2.69281283231348,0.00708520315936009,0.0283982237211911
"TRBV28",386.697965443566,-1.32252489939677,0.346271703449418,-3.81932709552155,0.000133816220065037,0.00117951844290031
"TRBV5-4",195.571483725647,-1.25902635242592,0.484366341515877,-2.59932667593223,0.00934068354651636,0.0355732825827247
"TRBV7-5",442.354749852021,-1.01334756048205,0.341162509277183,-2.97027818979588,0.0029753018140894,0.0143459363272235
"TRDMT1",61.2913864210196,-1.85433074275117,0.499122844451575,-3.7151790653635,0.000203059844642433,0.00165138320464045
"TREML1",106056.539571568,1.12782186937334,0.250096281804155,4.50955072677375,6.49650597045141e-06,9.02960639760759e-05
"TRIM10",331.384147012505,-1.82564860754291,0.438656333516682,-4.16191097232495,3.15595397241808e-05,0.000351502211312101
"TRIM15",55.158579093519,-3.46493746590574,0.552947866953911,-6.26630044708092,3.69726657399795e-10,1.90738126507661e-08
"TRIM22",104.156438514545,-1.85760150495319,0.6792054567743,-2.73496257491122,0.0062387368814816,0.0256615094462963
"TRIM40",401.240485501171,-2.62129018443971,0.352789467957234,-7.4301826514772,1.08447822382202e-13,1.38172384607869e-11
"TRIM52-AS1",962.978004584504,0.50449995007286,0.205077423270806,2.4600462694846,0.0138919104692894,0.0488569950381659
"TRIM80P",237.018912466773,-1.35625914494679,0.399602417821285,-3.3940213683926,0.00068874318227807,0.00446885912019775
"TRIM9",87.5141721551965,-3.40333753233813,0.578579659373053,-5.88222810325889,4.04779953447222e-09,1.49946899935581e-07
"TRIOBP",903.996702514058,1.36993326369292,0.253910130641674,5.39534700813578,6.8391246294735e-08,1.8199430066216e-06
"TRIP11",817.939676303124,-1.05695626122592,0.290537485120159,-3.63793422658968,0.000274833585143199,0.00212159674711353
"TRIP4",279.129647805257,-0.940664145062698,0.287387198451436,-3.27315952182767,0.00106352436190089,0.00634717981492162
"TRMT112",329.30280810166,1.17015839817495,0.325725514714367,3.59246772301849,0.000327561237311135,0.0024536241187512
"TRNT1",830.198238632024,-1.4419423219142,0.468908239364141,-3.07510553422891,0.00210428080468302,0.010889167560972
"TRPC6",706.726943833304,-0.749562189930983,0.256751432083669,-2.919408019842,0.00350696870874793,0.0163470620132269
"TSC22D1",145888.057315395,-1.31867109619196,0.266237552168087,-4.95298685498516,7.30829134784587e-07,1.38725557435747e-05
"TSC22D3",53642.700630412,-0.600190203729758,0.185513446339563,-3.23529218809925,0.0012151830721683,0.00701336613168376
"TSNAX",459.321724424186,0.806844016261388,0.30728517746904,2.62571733172089,0.00864665898560916,0.0333684054199116
"TSPAN14",1167.34171189391,0.722222955739629,0.238549041360886,3.02756595297745,0.00246531910360766,0.0123914335578224
"TSPAN15",197.273141231128,-1.55378614318202,0.626975346348571,-2.47822526392957,0.0132037753845518,0.0467300282864881
"TSPAN18",2950.18707761591,-1.27525952657495,0.272519005644041,-4.67952509793269,2.87540161063251e-06,4.5794038151153e-05
"TSPAN3",56.3372299704881,3.22138893599099,0.746612194034969,4.31467495672876,1.59837905801848e-05,0.000196502478053764
"TSPAN31",113.94045804686,1.00194866226323,0.372974015096418,2.6863765884715,0.00722316262970622,0.0288549047758668
"TSPAN33",35102.7547739237,-0.455663721744246,0.160703083302518,-2.83543857641159,0.00457628141313527,0.0203500530952165
"TSPAN4",97.3723104134558,2.63586405511008,0.618397638523516,4.26240963889103,2.02234284476819e-05,0.000238177604785094
"TSPAN7",27.2130306797774,-3.63809900273682,0.958257111147631,-3.79657918570492,0.000146706514932459,0.00126919247332001
"TSPAN9",1935.06729746067,0.546523949484175,0.217656872483478,2.51094276623708,0.0120409217158914,0.0434371989313301
"TSPO",952.592392436525,2.85958495132972,0.350708903489527,8.15372784345383,3.52874496816902e-16,6.90074800868217e-14
"TSTA3",221.180629499936,1.64278363151054,0.363608414353177,4.51800224269529,6.24258232521239e-06,8.74897912878516e-05
"TSTD1",258.280936216156,2.128353430441,0.366711142588659,5.80389626400957,6.47913712349077e-09,2.26995887472285e-07
"TSTD3",71.1802885342871,2.03869199448164,0.554676540934825,3.67546100119129,0.00023742030819295,0.0018799127792792
"TTC28-AS1",392.14669554889,-0.999478427450066,0.282586329944767,-3.53689588468564,0.000404859232831055,0.00288025489752651
"TTC30A",95.6155110891537,-4.09070600819792,0.881943910409639,-4.63828363676541,3.51314446762686e-06,5.37127851423169e-05
"TTC33",2576.54516167381,-0.849993068669856,0.230153115183733,-3.69316343161943,0.000221481581455029,0.00177446852050266
"TTC39B",1601.20766420379,-1.11501056972069,0.216830641624346,-5.1423108900467,2.71379553863949e-07,5.86640274663739e-06
"TTPAL",135.18277761212,-2.53943553403516,0.401435842855126,-6.32588140603981,2.51791148255921e-10,1.3660075907639e-08
"TTYH3",2182.29197554921,1.28945817578443,0.210207977263401,6.1342019107518,8.55877608545206e-10,3.97628442555616e-08
"TUBA1A",830.568593200853,0.872967844074273,0.227712389282552,3.83364228369265,0.000126259713805297,0.00112232339681685
"TUBA4A",63868.0701201351,-0.4295065903468,0.16904727177002,-2.54074843000791,0.0110615478142378,0.0405831394284143
"TUBAP2",54.0899836615053,1.59249408556831,0.464697954260725,3.42694447213947,0.000610413878337797,0.00403535401174728
"TUBB1",220680.3852082,-1.06950883599466,0.169671769479897,-6.3033988463318,2.91188279174091e-10,1.56961682024034e-08
"TUBG1",111.862233971544,1.37268909984853,0.399946097470342,3.43218525829053,0.000598738406981369,0.0039706555712195
"TUBGCP4",1397.61605662667,-0.696267750394732,0.26807919985398,-2.59724645095174,0.00939744710148833,0.0357409012557284
"TVP23B",2160.79000448089,-0.825154185012843,0.241501987395798,-3.41675939776221,0.000633712593915489,0.00416644972809644
"TXK",35.6177959034838,-2.00296516837305,0.71689896834599,-2.79392948910812,0.00520718312109636,0.0225590947270991
"TXN",1581.68929470487,0.838182001833744,0.214661631293691,3.90466613331089,9.43555556007011e-05,0.00088257604788242
"TXN2",214.80181158787,1.51683943246122,0.330535073255365,4.5890422989676,4.45284201467545e-06,6.59185113680983e-05
"TXNDC17",673.536650025948,0.935854173759581,0.301609315567709,3.10286892829571,0.00191654502011104,0.0101042176013252
"TXNIP",1941.5980504125,-1.24548281417771,0.374687368380536,-3.32405872010284,0.000887175136353282,0.00548951855893653
"TXNL4B",3753.83967111823,0.605065025951435,0.21746676159014,2.78233336224412,0.00539695725689468,0.0230926222371321
"TYMP",708.561359741743,0.776399621992392,0.219172173008458,3.54241878124935,0.00039647549359836,0.00284470471910228
"TYROBP",332.82923340751,1.54351128667957,0.291849389377016,5.28872542777753,1.23171622035793e-07,2.96776552922345e-06
"UBA3",1270.44439827013,-1.41462650020054,0.233769828292426,-6.0513647570933,1.4362383272148e-09,6.13062339774072e-08
"UBALD2",106.747527943608,1.29209619190596,0.470030389211503,2.74896309167055,0.00597841176101929,0.0248750442842213
"UBE2A",793.769587408362,0.810610961366676,0.198692982897969,4.07971610040669,4.50907354693221e-05,0.000474553184682765
"UBE2B",2344.79523182285,-0.839156392344362,0.231649013976531,-3.62253384091408,0.000291731280714621,0.00223421524547291
"UBE2D1",166.950095130033,-2.24447751133737,0.625680688665807,-3.58725712970854,0.000334174750323054,0.0024867924561651
"UBE2D3",9241.43332803721,-0.727731778809438,0.167366688263471,-4.34812797194047,1.37304483991133e-05,0.000172584963509931
"UBE2D4",125.239905411923,1.34458616442047,0.433309755046506,3.10305999059763,0.00191530811299182,0.0101040313187881
"UBE2E3",17321.2340393602,-0.824413455054302,0.238584839091389,-3.45543102484611,0.000549413745314851,0.00370490792650568
"UBE2F",6196.22825910589,-0.632812101280819,0.201100804406549,-3.14674077584253,0.00165101264171196,0.00893970721452404
"UBE2G1",1814.07173441258,-0.992041327099783,0.224863508487572,-4.41174885944027,1.02539008912449e-05,0.000133804756134087
"UBE2I",396.395592098192,0.973140282720513,0.281357083231859,3.45873745754812,0.000542713641210423,0.00366583491537677
"UBE2J1",11799.7697856258,0.664848253368489,0.221294637215456,3.00435772748159,0.00266142199202348,0.013198545476441
"UBE2L3",3647.83404907563,0.539789873260985,0.200055189702612,2.69820480070224,0.00697145371903128,0.0280492604417866
"UBE2Q2",2703.86018650712,-1.31712862981105,0.282360085132954,-4.66471253963129,3.09048758772845e-06,4.86664983618137e-05
"UBE2R2",891.698364639056,1.42366865162017,0.257986778803454,5.51837833792553,3.4214221275639e-08,9.95527289643074e-07
"UBE2V2",758.150495905134,-0.934165380205871,0.271827730732023,-3.43660809620194,0.000589047248160605,0.00391565083777275
"UBE2W",682.889995151686,-1.02658731439779,0.302606077421848,-3.39248743166079,0.000692611093802713,0.00448730198735648
"UBE3B",1527.0600722924,0.710669865072305,0.180917568139586,3.92814181828926,8.56047278655592e-05,0.000818011541615326
"UBL5",7423.26098473025,1.03475990993903,0.200946478506482,5.14943042361232,2.61278671099037e-07,5.67724120225272e-06
"UBLCP1",79.0700895703578,-2.33771887346037,0.833145770171505,-2.80589418701502,0.00501771665590892,0.0218848440661505
"UBQLN2",276.209457717922,-0.820279664807402,0.254884241246446,-3.218243940057,0.00128978074246384,0.00732327229127511
"UBR1",94.4998528076195,1.49385182722588,0.508124630658454,2.93993193223101,0.00328284356108471,0.0155698993260921
"UBXN1",143.109354328895,1.12954505009356,0.377662261066908,2.99088674336313,0.00278168641230275,0.0136790649362888
"UBXN2B",449.757998902235,-1.37555850453231,0.388750792127576,-3.53840694961438,0.000402549132630872,0.00287110742688125
"UBXN6",969.5332868816,0.867881645132561,0.210907860344423,4.11498008521478,3.87212844270602e-05,0.0004195970112721
"UCHL5",295.005003452625,-0.954804957350083,0.328505367704215,-2.90651249939327,0.00365482296783992,0.0168772138037155
"UFC1",515.334285973619,0.786799457134339,0.303517137664189,2.59227358029731,0.00953439182054041,0.0361146357403033
"UFL1",26.4619512963842,-4.2376331344689,1.15572065011807,-3.66665866361043,0.000245740467309164,0.00193667440450118
"UFM1",285.905188975041,-1.39655861517371,0.279389110604062,-4.99861505752402,5.77435475543196e-07,1.13715571752757e-05
"UGGT1",367.90339251931,1.27468382081958,0.31704992206485,4.02045145609231,5.80867183176601e-05,0.000585672918864752
"UGGT2",183.825830882963,-2.21764254893061,0.44759522835248,-4.95457147095461,7.24898686786697e-07,1.38223878847831e-05
"UGP2",10146.3815579677,-0.70231273373374,0.254626394412474,-2.75820868985032,0.00581190809837338,0.0244117558437671
"UHRF1BP1",495.286928459422,1.31585276374316,0.443280671061604,2.9684415532756,0.00299314018707122,0.0143989221013054
"ULK3",315.813567597197,1.00833510795655,0.283737102868037,3.55376543202924,0.000379757762314452,0.00274817816118952
"UNC13B",106.325779120824,1.74185538934662,0.680689325869258,2.55895799030229,0.0104986427510039,0.0389919075315637
"UNC45A",3125.37281966238,0.919906099085306,0.227439568903647,4.04461766929842,5.24085808978634e-05,0.000536788985103695
"UNK",1247.87452267156,-1.09297575175746,0.307410656109604,-3.55542571487101,0.000377367559094083,0.00273794978811229
"UQCR10",3347.85372654663,0.655174403024851,0.209908880092907,3.12123242587386,0.00180095829573977,0.00959104389415814
"UQCR11",10526.8884807586,1.44953425597254,0.240984488065276,6.01505212061574,1.79828831225866e-09,7.41265020479563e-08
"UQCRFS1",472.65476973195,0.840912301816451,0.28794367557925,2.92040552766025,0.00349576167984301,0.0163219655556912
"UQCRH",26744.609966402,0.563125481447206,0.173426273291759,3.2470598067909,0.00116603884301978,0.00679518278635402
"UQCRHL",534.623448589588,0.742378079596642,0.234182180954278,3.17008782039477,0.00152392871233423,0.00837016103332368
"URM1",98.6948438802435,2.48198507932908,0.450284541063993,5.51203706319633,3.54704200469723e-08,1.02851986956893e-06
"UROS",374.882017539071,1.62276424772424,0.48094771650085,3.37409700066925,0.000740582661623735,0.00471784818302574
"USF3",464.447706426434,-0.654478740670061,0.232374343931597,-2.8164845120024,0.00485523838889136,0.0213409448999413
"USP1",788.705134188873,-1.03392240920331,0.284644075157541,-3.63233420063658,0.000280869037112038,0.00216086709338987
"USP12-AS2",99.1589082157307,-1.29934454419279,0.350212619217513,-3.71015912303773,0.000207129018081179,0.00167620683831845
"USP20",1328.75579257743,-1.05346707980115,0.297386584156147,-3.5424162888532,0.000396479240193587,0.00284470471910228
"USP22",1018.91349114351,0.506033284616247,0.194566727869243,2.60082127174551,0.00930008923529669,0.0354734126559945
"USP32",249.766146142903,0.776963484677961,0.247166503267202,3.14348212402398,0.00166950612474391,0.00901575942211123
"USP34",3604.16754378609,-0.84352284512754,0.298705924422186,-2.82392405426589,0.0047439624351537,0.0209755383545434
"USP4",845.463856721107,-0.522398775691307,0.18879957229304,-2.76694893609441,0.00565836173698765,0.0238861264288801
"USP8P1",60.6187339727911,-4.64856512576298,0.994135015210736,-4.67598973443017,2.92539241027203e-06,4.64143863735425e-05
"UTRN",1054.82774540736,-2.16359454362646,0.317464735244525,-6.81522797157287,9.41144009269733e-12,7.39633642425158e-10
"UXT",884.261512428364,1.15038301662223,0.164643108623358,6.98713129411255,2.80563665562566e-12,2.62139984857291e-10
"VAC14",137.627893218913,-1.49069463744634,0.418131956563838,-3.5651296535589,0.000363676363141881,0.00266389768088857
"VAMP3",1221.89131113598,0.562967196962078,0.202814247993483,2.7757773555444,0.00550699058531766,0.0233880221373415
"VAMP5",417.68650224594,0.832486504188995,0.299431905178933,2.78021977548291,0.00543221206411274,0.0231875488564081
"VAMP7",27303.5695219455,-0.941031377078661,0.281191168321129,-3.34658937795648,0.000818123004589768,0.00514170130463032
"VAPA",13228.0669332297,-0.424128356550618,0.170987127385845,-2.48046951273438,0.0131209483818667,0.0465331402382938
